time, vx, vy
1378, -1.96366e-12, 2.8701e-12
1379, -1.96375e-12, 2.87e-12
1380, -1.96383e-12, 2.8699e-12
1381, -1.96391e-12, 2.8698e-12
1382, -1.96399e-12, 2.86971e-12
1383, -1.96408e-12, 2.86961e-12
1384, -1.96416e-12, 2.86952e-12
1385, -1.96424e-12, 2.86942e-12
1386, -1.96432e-12, 2.86933e-12
1387, -1.9644e-12, 2.86923e-12
1388, -1.96448e-12, 2.86914e-12
1389, -1.96448e-12, 2.86899e-12
1390, -1.96447e-12, 2.86884e-12
1391, -1.96447e-12, 2.86869e-12
1392, -1.96446e-12, 2.86854e-12
1393, -1.96446e-12, 2.8684e-12
1394, -1.96445e-12, 2.86825e-12
1395, -1.96445e-12, 2.86811e-12
1396, -1.96445e-12, 2.86796e-12
1397, -1.96445e-12, 2.86782e-12
1398, -1.96444e-12, 2.86768e-12
1399, -1.96444e-12, 2.86754e-12
1400, -1.96444e-12, 2.86739e-12
1401, -1.96444e-12, 2.86725e-12
1402, -1.96444e-12, 2.86711e-12
1403, -1.96444e-12, 2.86698e-12
1404, -1.96444e-12, 2.86684e-12
1405, -1.96444e-12, 2.8667e-12
1406, -1.96444e-12, 2.86656e-12
1407, -1.96444e-12, 2.86643e-12
1408, -1.96444e-12, 2.86629e-12
1409, -1.96445e-12, 2.86616e-12
1410, -1.96445e-12, 2.86602e-12
1411, -1.96445e-12, 2.86589e-12
1412, -1.96445e-12, 2.86576e-12
1413, -1.96446e-12, 2.86562e-12
1414, -1.96446e-12, 2.86549e-12
1415, -1.96446e-12, 2.86536e-12
1416, -1.96447e-12, 2.86523e-12
1417, -1.96447e-12, 2.8651e-12
1418, -1.96447e-12, 2.86497e-12
1419, -1.96448e-12, 2.86484e-12
1420, -1.96448e-12, 2.86471e-12
1421, -1.96449e-12, 2.86459e-12
1422, -1.9645e-12, 2.86446e-12
1423, -1.9645e-12, 2.86433e-12
1424, -1.96451e-12, 2.86421e-12
1425, -1.96452e-12, 2.86408e-12
1426, -1.96452e-12, 2.86396e-12
1427, -1.96453e-12, 2.86383e-12
1428, -1.96454e-12, 2.86371e-12
1429, -1.96455e-12, 2.86359e-12
1430, -1.96455e-12, 2.86346e-12
1431, -1.96456e-12, 2.86334e-12
1432, -1.96457e-12, 2.86322e-12
1433, -1.96458e-12, 2.8631e-12
1434, -1.96459e-12, 2.86298e-12
1435, -1.9646e-12, 2.86286e-12
1436, -1.96461e-12, 2.86274e-12
1437, -1.96462e-12, 2.86262e-12
1438, -1.96463e-12, 2.8625e-12
1439, -1.96464e-12, 2.86239e-12
1440, -1.96465e-12, 2.86227e-12
1441, -1.96467e-12, 2.86215e-12
1442, -1.96468e-12, 2.86203e-12
1443, -1.96469e-12, 2.86192e-12
1444, -1.9647e-12, 2.8618e-12
1445, -1.96471e-12, 2.86169e-12
1446, -1.96473e-12, 2.86157e-12
1447, -1.96474e-12, 2.86146e-12
1448, -1.96475e-12, 2.86135e-12
1449, -1.96477e-12, 2.86123e-12
1450, -1.96478e-12, 2.86112e-12
1451, -1.9648e-12, 2.86101e-12
1452, -1.96481e-12, 2.8609e-12
1453, -1.96483e-12, 2.86079e-12
1454, -1.96484e-12, 2.86067e-12
1455, -1.96486e-12, 2.86056e-12
1456, -1.96487e-12, 2.86045e-12
1457, -1.96489e-12, 2.86034e-12
1458, -1.96491e-12, 2.86024e-12
1459, -1.96492e-12, 2.86013e-12
1460, -1.96494e-12, 2.86002e-12
1461, -1.96496e-12, 2.85991e-12
1462, -1.96497e-12, 2.8598e-12
1463, -1.96499e-12, 2.8597e-12
1464, -1.96501e-12, 2.85959e-12
1465, -1.96503e-12, 2.85948e-12
1466, -1.96505e-12, 2.85938e-12
1467, -1.96507e-12, 2.85927e-12
1468, -1.96508e-12, 2.85917e-12
1469, -1.9651e-12, 2.85906e-12
1470, -1.96512e-12, 2.85896e-12
1471, -1.96514e-12, 2.85885e-12
1472, -1.96516e-12, 2.85875e-12
1473, -1.96518e-12, 2.85865e-12
1474, -1.9652e-12, 2.85854e-12
1475, -1.96523e-12, 2.85844e-12
1476, -1.96525e-12, 2.85834e-12
1477, -1.96527e-12, 2.85824e-12
1478, -1.96529e-12, 2.85814e-12
1479, -1.96531e-12, 2.85803e-12
1480, -1.96533e-12, 2.85793e-12
1481, -1.96536e-12, 2.85783e-12
1482, -1.96538e-12, 2.85773e-12
1483, -1.9654e-12, 2.85763e-12
1484, -1.96542e-12, 2.85753e-12
1485, -1.96545e-12, 2.85743e-12
1486, -1.96547e-12, 2.85734e-12
1487, -1.9655e-12, 2.85724e-12
1488, -1.96552e-12, 2.85714e-12
1489, -1.96554e-12, 2.85704e-12
1490, -1.96557e-12, 2.85694e-12
1491, -1.96559e-12, 2.85685e-12
1492, -1.96562e-12, 2.85675e-12
1493, -1.96564e-12, 2.85665e-12
1494, -1.96567e-12, 2.85656e-12
1495, -1.96569e-12, 2.85646e-12
1496, -1.96572e-12, 2.85636e-12
1497, -1.96575e-12, 2.85627e-12
1498, -1.96581e-12, 2.8562e-12
1499, -1.96588e-12, 2.85613e-12
1500, -1.96595e-12, 2.85606e-12
1501, -1.96602e-12, 2.85599e-12
1502, -1.96608e-12, 2.85592e-12
1503, -1.96615e-12, 2.85585e-12
1504, -1.96622e-12, 2.85578e-12
1505, -1.96629e-12, 2.85571e-12
1506, -1.96635e-12, 2.85564e-12
1507, -1.96642e-12, 2.85557e-12
1508, -1.96649e-12, 2.8555e-12
1509, -1.96655e-12, 2.85543e-12
1510, -1.96662e-12, 2.85536e-12
1511, -1.96669e-12, 2.85529e-12
1512, -1.96676e-12, 2.85522e-12
1513, -1.96682e-12, 2.85515e-12
1514, -1.96689e-12, 2.85508e-12
1515, -1.96696e-12, 2.85502e-12
1516, -1.96702e-12, 2.85495e-12
1517, -1.96709e-12, 2.85488e-12
1518, -1.96716e-12, 2.85481e-12
1519, -1.96722e-12, 2.85474e-12
1520, -1.96729e-12, 2.85468e-12
1521, -1.96736e-12, 2.85461e-12
1522, -1.96743e-12, 2.85454e-12
1523, -1.96749e-12, 2.85447e-12
1524, -1.96756e-12, 2.85441e-12
1525, -1.96763e-12, 2.85434e-12
1526, -1.96769e-12, 2.85427e-12
1527, -1.96776e-12, 2.85421e-12
1528, -1.96783e-12, 2.85414e-12
1529, -1.96789e-12, 2.85407e-12
1530, -1.96796e-12, 2.85401e-12
1531, -1.96803e-12, 2.85394e-12
1532, -1.9681e-12, 2.85387e-12
1533, -1.96816e-12, 2.85381e-12
1534, -1.96823e-12, 2.85374e-12
1535, -1.9683e-12, 2.85368e-12
1536, -1.96836e-12, 2.85361e-12
1537, -1.96843e-12, 2.85355e-12
1538, -1.9685e-12, 2.85348e-12
1539, -1.96857e-12, 2.85341e-12
1540, -1.96863e-12, 2.85335e-12
1541, -1.9687e-12, 2.85328e-12
1542, -1.96877e-12, 2.85322e-12
1543, -1.96883e-12, 2.85315e-12
1544, -1.9689e-12, 2.85309e-12
1545, -1.96897e-12, 2.85303e-12
1546, -1.96904e-12, 2.85296e-12
1547, -1.9691e-12, 2.8529e-12
1548, -1.96917e-12, 2.85283e-12
1549, -1.96924e-12, 2.85277e-12
1550, -1.9693e-12, 2.8527e-12
1551, -1.96937e-12, 2.85264e-12
1552, -1.96944e-12, 2.85258e-12
1553, -1.96951e-12, 2.85251e-12
1554, -1.96957e-12, 2.85245e-12
1555, -1.96964e-12, 2.85238e-12
1556, -1.96971e-12, 2.85232e-12
1557, -1.96978e-12, 2.85226e-12
1558, -1.96985e-12, 2.85218e-12
1559, -1.96992e-12, 2.8521e-12
1560, -1.97e-12, 2.85202e-12
1561, -1.97007e-12, 2.85194e-12
1562, -1.97015e-12, 2.85186e-12
1563, -1.97022e-12, 2.85179e-12
1564, -1.9703e-12, 2.85171e-12
1565, -1.97037e-12, 2.85163e-12
1566, -1.97044e-12, 2.85155e-12
1567, -1.97052e-12, 2.85147e-12
1568, -1.97059e-12, 2.8514e-12
1569, -1.97067e-12, 2.85132e-12
1570, -1.97074e-12, 2.85124e-12
1571, -1.97082e-12, 2.85116e-12
1572, -1.97089e-12, 2.85109e-12
1573, -1.97097e-12, 2.85101e-12
1574, -1.97104e-12, 2.85093e-12
1575, -1.97112e-12, 2.85085e-12
1576, -1.97119e-12, 2.85078e-12
1577, -1.97126e-12, 2.8507e-12
1578, -1.97134e-12, 2.85062e-12
1579, -1.97141e-12, 2.85055e-12
1580, -1.97149e-12, 2.85047e-12
1581, -1.97156e-12, 2.85039e-12
1582, -1.97164e-12, 2.85032e-12
1583, -1.97171e-12, 2.85024e-12
1584, -1.97179e-12, 2.85016e-12
1585, -1.97186e-12, 2.85009e-12
1586, -1.97194e-12, 2.85001e-12
1587, -1.97201e-12, 2.84993e-12
1588, -1.97209e-12, 2.84986e-12
1589, -1.97216e-12, 2.84978e-12
1590, -1.97224e-12, 2.84971e-12
1591, -1.97231e-12, 2.84963e-12
1592, -1.97239e-12, 2.84955e-12
1593, -1.97246e-12, 2.84948e-12
1594, -1.97254e-12, 2.8494e-12
1595, -1.97261e-12, 2.84933e-12
1596, -1.97269e-12, 2.84925e-12
1597, -1.97276e-12, 2.84918e-12
1598, -1.97284e-12, 2.8491e-12
1599, -1.97291e-12, 2.84903e-12
1600, -1.97299e-12, 2.84895e-12
1601, -1.97306e-12, 2.84887e-12
1602, -1.97314e-12, 2.8488e-12
1603, -1.97321e-12, 2.84872e-12
1604, -1.97329e-12, 2.84865e-12
1605, -1.97336e-12, 2.84857e-12
1606, -1.97344e-12, 2.8485e-12
1607, -1.97352e-12, 2.84842e-12
1608, -1.97359e-12, 2.84835e-12
1609, -1.97367e-12, 2.84827e-12
1610, -1.97374e-12, 2.8482e-12
1611, -1.97382e-12, 2.84813e-12
1612, -1.97389e-12, 2.84805e-12
1613, -1.97397e-12, 2.84798e-12
1614, -1.97404e-12, 2.8479e-12
1615, -1.97412e-12, 2.84783e-12
1616, -1.9742e-12, 2.84775e-12
1617, -1.97427e-12, 2.84768e-12
1618, -1.97435e-12, 2.8476e-12
1619, -1.97442e-12, 2.84753e-12
1620, -1.9745e-12, 2.84746e-12
1621, -1.97457e-12, 2.84738e-12
1622, -1.97465e-12, 2.84731e-12
1623, -1.97473e-12, 2.84723e-12
1624, -1.9748e-12, 2.84716e-12
1625, -1.97488e-12, 2.84709e-12
1626, -1.97495e-12, 2.84701e-12
1627, -1.97503e-12, 2.84694e-12
1628, -1.9751e-12, 2.84686e-12
1629, -1.97518e-12, 2.84679e-12
1630, -1.97526e-12, 2.84672e-12
1631, -1.97533e-12, 2.84664e-12
1632, -1.97541e-12, 2.84657e-12
1633, -1.97548e-12, 2.8465e-12
1634, -1.97556e-12, 2.84642e-12
1635, -1.97564e-12, 2.84635e-12
1636, -1.97571e-12, 2.84627e-12
1637, -1.97579e-12, 2.8462e-12
1638, -1.97587e-12, 2.84613e-12
1639, -1.97594e-12, 2.84605e-12
1640, -1.97602e-12, 2.84598e-12
1641, -1.97609e-12, 2.84591e-12
1642, -1.97617e-12, 2.84583e-12
1643, -1.97625e-12, 2.84576e-12
1644, -1.97632e-12, 2.84569e-12
1645, -1.9764e-12, 2.84561e-12
1646, -1.97648e-12, 2.84554e-12
1647, -1.97655e-12, 2.84547e-12
1648, -1.97663e-12, 2.84539e-12
1649, -1.9767e-12, 2.84532e-12
1650, -1.97678e-12, 2.84525e-12
1651, -1.97686e-12, 2.84518e-12
1652, -1.97693e-12, 2.8451e-12
1653, -1.97701e-12, 2.84503e-12
1654, -1.97709e-12, 2.84496e-12
1655, -1.97716e-12, 2.84488e-12
1656, -1.97724e-12, 2.84481e-12
1657, -1.97732e-12, 2.84474e-12
1658, -1.97739e-12, 2.84466e-12
1659, -1.97747e-12, 2.84459e-12
1660, -1.97755e-12, 2.84452e-12
1661, -1.97762e-12, 2.84445e-12
1662, -1.9777e-12, 2.84437e-12
1663, -1.97778e-12, 2.8443e-12
1664, -1.97785e-12, 2.84423e-12
1665, -1.97793e-12, 2.84416e-12
1666, -1.97801e-12, 2.84408e-12
1667, -1.97808e-12, 2.84401e-12
1668, -1.97816e-12, 2.84394e-12
1669, -1.97824e-12, 2.84386e-12
1670, -1.97831e-12, 2.84379e-12
1671, -1.97839e-12, 2.84372e-12
1672, -1.97847e-12, 2.84365e-12
1673, -1.97855e-12, 2.84357e-12
1674, -1.97862e-12, 2.8435e-12
1675, -1.9787e-12, 2.84343e-12
1676, -1.97878e-12, 2.84336e-12
1677, -1.97885e-12, 2.84328e-12
1678, -1.97893e-12, 2.84321e-12
1679, -1.97901e-12, 2.84314e-12
1680, -1.97908e-12, 2.84307e-12
1681, -1.97916e-12, 2.84299e-12
1682, -1.97924e-12, 2.84292e-12
1683, -1.97932e-12, 2.84285e-12
1684, -1.97939e-12, 2.84278e-12
1685, -1.97947e-12, 2.8427e-12
1686, -1.97955e-12, 2.84263e-12
1687, -1.97963e-12, 2.84256e-12
1688, -1.9797e-12, 2.84249e-12
1689, -1.97978e-12, 2.84241e-12
1690, -1.97986e-12, 2.84234e-12
1691, -1.97993e-12, 2.84227e-12
1692, -1.98001e-12, 2.8422e-12
1693, -1.98009e-12, 2.84212e-12
1694, -1.98017e-12, 2.84205e-12
1695, -1.98024e-12, 2.84198e-12
1696, -1.98032e-12, 2.84191e-12
1697, -1.9804e-12, 2.84183e-12
1698, -1.98048e-12, 2.84176e-12
1699, -1.98055e-12, 2.84169e-12
1700, -1.98063e-12, 2.84162e-12
1701, -1.98071e-12, 2.84154e-12
1702, -1.98079e-12, 2.84147e-12
1703, -1.98086e-12, 2.8414e-12
1704, -1.98094e-12, 2.84133e-12
1705, -1.98102e-12, 2.84125e-12
1706, -1.9811e-12, 2.84118e-12
1707, -1.98117e-12, 2.84111e-12
1708, -1.98125e-12, 2.84104e-12
1709, -1.98133e-12, 2.84096e-12
1710, -1.98141e-12, 2.84089e-12
1711, -1.98149e-12, 2.84082e-12
1712, -1.98156e-12, 2.84075e-12
1713, -1.98164e-12, 2.84067e-12
1714, -1.98172e-12, 2.8406e-12
1715, -1.9818e-12, 2.84053e-12
1716, -1.98187e-12, 2.84046e-12
1717, -1.98195e-12, 2.84038e-12
1718, -1.98203e-12, 2.84031e-12
1719, -1.98211e-12, 2.84024e-12
