421, 3076.92
422, 3146.63
423, 2901.07
424, 2606.88
425, 2545.82
426, 1519.06
427, 3288.39
428, 2346.32
429, 2084.2
430, 2327.75
431, 3491.62
432, 3343.36
433, 3388.68
434, 3368.14
435, 2662.41
436, 1762.43
437, 2693.97
438, 2278.42
439, 3086.42
440, 2347.42
441, 3205.13
442, 2866.97
443, 2572.02
444, 3092.15
445, 2379.25
446, 2886.84
447, 2516.99
448, 1256.91
449, 4448.4
450, 2402.69
451, 1548.23
452, 2604.17
453, 3215.43
454, 1451.17
455, 2428.36
456, 3074.09
457, 3402.52
458, 3455.43
459, 3472.22
460, 3418.8
461, 2594.71
462, 1527.88
463, 2265.01
464, 3132.83
465, 2690.34
466, 2473.41
467, 2438.43
468, 2852.25
469, 4016.06
470, 3170.58
471, 3046.92
472, 1711.45
473, 2551.02
474, 1697.22
475, 3598.42
476, 3074.09
477, 2254.28
478, 2634.35
479, 3379.52
480, 2751.03
481, 2690.34
482, 2604.17
483, 3257.33
484, 1714.97
485, 2558.85
486, 1975.5
487, 3972.98
488, 3723.01
489, 2226.68
490, 2151.46
491, 2297.79
492, 1681.24
493, 1733.7
494, 2566.74
495, 2873.56
496, 2818.49
497, 2663.83
498, 1775.25
499, 2730.75
500, 2379.82
